Phi[deg],Theta[deg],Gain[dB]
164,148,-1.4525e+01
164,149,-1.4449e+01
164,150,-1.4374e+01
164,151,-1.4301e+01
164,152,-1.4230e+01
164,153,-1.4160e+01
164,154,-1.4092e+01
164,155,-1.4027e+01
164,156,-1.3963e+01
164,157,-1.3901e+01
164,158,-1.3841e+01
164,159,-1.3784e+01
164,160,-1.3728e+01
164,161,-1.3675e+01
164,162,-1.3624e+01
164,163,-1.3575e+01
164,164,-1.3529e+01
164,165,-1.3485e+01
164,166,-1.3444e+01
164,167,-1.3405e+01
164,168,-1.3369e+01
164,169,-1.3336e+01
164,170,-1.3305e+01
164,171,-1.3278e+01
164,172,-1.3253e+01
164,173,-1.3230e+01
164,174,-1.3211e+01
164,175,-1.3195e+01
164,176,-1.3182e+01
164,177,-1.3171e+01
164,178,-1.3164e+01
164,179,-1.3160e+01
165,0,-1.2986e+01
165,1,-1.2988e+01
165,2,-1.2993e+01
165,3,-1.3002e+01
165,4,-1.3013e+01
165,5,-1.3028e+01
165,6,-1.3046e+01
165,7,-1.3066e+01
165,8,-1.3091e+01
165,9,-1.3118e+01
165,10,-1.3148e+01
165,11,-1.3182e+01
165,12,-1.3218e+01
165,13,-1.3258e+01
165,14,-1.3300e+01
165,15,-1.3346e+01
165,16,-1.3394e+01
165,17,-1.3445e+01
165,18,-1.3500e+01
165,19,-1.3557e+01
165,20,-1.3617e+01
165,21,-1.3679e+01
165,22,-1.3744e+01
165,23,-1.3812e+01
165,24,-1.3883e+01
165,25,-1.3955e+01
165,26,-1.4031e+01
165,27,-1.4109e+01
165,28,-1.4189e+01
165,29,-1.4271e+01
165,30,-1.4356e+01
165,31,-1.4443e+01
165,32,-1.4532e+01
165,33,-1.4623e+01
165,34,-1.4716e+01
165,35,-1.4811e+01
165,36,-1.4908e+01
165,37,-1.5007e+01
165,38,-1.5108e+01
165,39,-1.5210e+01
165,40,-1.5314e+01
165,41,-1.5419e+01
165,42,-1.5526e+01
165,43,-1.5635e+01
165,44,-1.5745e+01
165,45,-1.5856e+01
165,46,-1.5968e+01
165,47,-1.6082e+01
165,48,-1.6197e+01
165,49,-1.6313e+01
165,50,-1.6430e+01
165,51,-1.6548e+01
165,52,-1.6667e+01
165,53,-1.6787e+01
165,54,-1.6907e+01
165,55,-1.7028e+01
165,56,-1.7150e+01
165,57,-1.7273e+01
165,58,-1.7395e+01
165,59,-1.7519e+01
165,60,-1.7642e+01
165,61,-1.7766e+01
165,62,-1.7890e+01
165,63,-1.8014e+01
165,64,-1.8138e+01
165,65,-1.8262e+01
165,66,-1.8386e+01
165,67,-1.8509e+01
165,68,-1.8633e+01
165,69,-1.8756e+01
165,70,-1.8878e+01
165,71,-1.9000e+01
165,72,-1.9122e+01
165,73,-1.9242e+01
165,74,-1.9362e+01
165,75,-1.9481e+01
165,76,-1.9600e+01
165,77,-1.9717e+01
165,78,-1.9834e+01
165,79,-1.9949e+01
165,80,-2.0063e+01
165,81,-2.0177e+01
165,82,-2.0289e+01
165,83,-2.0400e+01
165,84,-2.0509e+01
165,85,-2.1124e+01
165,86,-2.1021e+01
165,87,-2.0916e+01
165,88,-2.0809e+01
165,89,-2.0702e+01
165,90,-2.0593e+01
165,91,-2.0483e+01
165,92,-2.0372e+01
165,93,-2.0260e+01
165,94,-2.0147e+01
165,95,-2.0032e+01
165,96,-1.9917e+01
165,97,-1.9801e+01
165,98,-1.9685e+01
165,99,-1.9567e+01
165,100,-1.9449e+01
165,101,-1.9331e+01
165,102,-1.9211e+01
165,103,-1.9092e+01
165,104,-1.8972e+01
165,105,-1.8852e+01
165,106,-1.8732e+01
165,107,-1.8612e+01
165,108,-1.8492e+01
165,109,-1.8372e+01
165,110,-1.8252e+01
165,111,-1.8132e+01
165,112,-1.8013e+01
165,113,-1.7894e+01
165,114,-1.7775e+01
165,115,-1.7657e+01
165,116,-1.7540e+01
165,117,-1.7423e+01
165,118,-1.7307e+01
165,119,-1.7191e+01
165,120,-1.7077e+01
165,121,-1.6963e+01
165,122,-1.6851e+01
165,123,-1.6739e+01
165,124,-1.6628e+01
165,125,-1.6519e+01
165,126,-1.6410e+01
165,127,-1.6303e+01
165,128,-1.6197e+01
165,129,-1.6092e+01
165,130,-1.5988e+01
165,131,-1.5885e+01
165,132,-1.5784e+01
165,133,-1.5684e+01
165,134,-1.5585e+01
165,135,-1.5488e+01
165,136,-1.5392e+01
165,137,-1.5297e+01
165,138,-1.5204e+01
165,139,-1.5112e+01
165,140,-1.5022e+01
165,141,-1.4933e+01
165,142,-1.4845e+01
165,143,-1.4759e+01
165,144,-1.4675e+01
165,145,-1.4592e+01
165,146,-1.4510e+01
165,147,-1.4430e+01
165,148,-1.4352e+01
165,149,-1.4276e+01
165,150,-1.4201e+01
165,151,-1.4128e+01
165,152,-1.4056e+01
165,153,-1.3987e+01
165,154,-1.3919e+01
165,155,-1.3853e+01
165,156,-1.3790e+01
165,157,-1.3728e+01
165,158,-1.3668e+01
165,159,-1.3610e+01
165,160,-1.3555e+01
165,161,-1.3502e+01
165,162,-1.3451e+01
165,163,-1.3402e+01
165,164,-1.3356e+01
165,165,-1.3312e+01
165,166,-1.3271e+01
165,167,-1.3232e+01
165,168,-1.3196e+01
165,169,-1.3163e+01
165,170,-1.3132e+01
165,171,-1.3104e+01
165,172,-1.3079e+01
165,173,-1.3057e+01
165,174,-1.3038e+01
165,175,-1.3022e+01
165,176,-1.3008e+01
165,177,-1.2998e+01
165,178,-1.2991e+01
165,179,-1.2987e+01
166,0,-1.2825e+01
166,1,-1.2827e+01
166,2,-1.2832e+01
166,3,-1.2841e+01
166,4,-1.2852e+01
166,5,-1.2867e+01
166,6,-1.2885e+01
166,7,-1.2906e+01
166,8,-1.2930e+01
166,9,-1.2957e+01
166,10,-1.2987e+01
166,11,-1.3021e+01
166,12,-1.3057e+01
166,13,-1.3097e+01
166,14,-1.3139e+01
166,15,-1.3185e+01
166,16,-1.3233e+01
166,17,-1.3285e+01
166,18,-1.3339e+01
166,19,-1.3396e+01
166,20,-1.3456e+01
166,21,-1.3518e+01
166,22,-1.3583e+01
166,23,-1.3651e+01
166,24,-1.3722e+01
166,25,-1.3795e+01
166,26,-1.3870e+01
166,27,-1.3948e+01
166,28,-1.4028e+01
166,29,-1.4110e+01
166,30,-1.4195e+01
166,31,-1.4282e+01
166,32,-1.4371e+01
166,33,-1.4462e+01
166,34,-1.4555e+01
166,35,-1.4650e+01
166,36,-1.4747e+01
166,37,-1.4846e+01
166,38,-1.4947e+01
166,39,-1.5049e+01
166,40,-1.5153e+01
166,41,-1.5258e+01
166,42,-1.5365e+01
166,43,-1.5474e+01
166,44,-1.5584e+01
166,45,-1.5695e+01
166,46,-1.5808e+01
166,47,-1.5921e+01
166,48,-1.6036e+01
166,49,-1.6152e+01
166,50,-1.6269e+01
166,51,-1.6387e+01
166,52,-1.6506e+01
166,53,-1.6626e+01
166,54,-1.6746e+01
166,55,-1.6868e+01
166,56,-1.6989e+01
166,57,-1.7112e+01
166,58,-1.7235e+01
166,59,-1.7358e+01
166,60,-1.7481e+01
166,61,-1.7605e+01
166,62,-1.7729e+01
166,63,-1.7853e+01
166,64,-1.7977e+01
166,65,-1.8101e+01
166,66,-1.8225e+01
166,67,-1.8348e+01
166,68,-1.8472e+01
166,69,-1.8595e+01
166,70,-1.8717e+01
166,71,-1.8839e+01
166,72,-1.8961e+01
166,73,-1.9081e+01
166,74,-1.9201e+01
166,75,-1.9320e+01
166,76,-1.9439e+01
166,77,-1.9556e+01
166,78,-1.9673e+01
166,79,-1.9788e+01
166,80,-1.9902e+01
166,81,-2.0016e+01
166,82,-2.0128e+01
166,83,-2.0239e+01
166,84,-2.0349e+01
166,85,-2.0964e+01
166,86,-2.0860e+01
166,87,-2.0755e+01
166,88,-2.0649e+01
166,89,-2.0541e+01
166,90,-2.0432e+01
166,91,-2.0322e+01
166,92,-2.0211e+01
166,93,-2.0099e+01
166,94,-1.9986e+01
166,95,-1.9871e+01
166,96,-1.9756e+01
166,97,-1.9640e+01
166,98,-1.9524e+01
166,99,-1.9406e+01
166,100,-1.9288e+01
166,101,-1.9170e+01
166,102,-1.9051e+01
166,103,-1.8931e+01
166,104,-1.8811e+01
166,105,-1.8691e+01
166,106,-1.8571e+01
166,107,-1.8451e+01
166,108,-1.8331e+01
166,109,-1.8211e+01
166,110,-1.8091e+01
166,111,-1.7971e+01
166,112,-1.7852e+01
166,113,-1.7733e+01
166,114,-1.7614e+01
166,115,-1.7496e+01
166,116,-1.7379e+01
166,117,-1.7262e+01
166,118,-1.7146e+01
166,119,-1.7031e+01
166,120,-1.6916e+01
166,121,-1.6803e+01
166,122,-1.6690e+01
166,123,-1.6578e+01
166,124,-1.6468e+01
166,125,-1.6358e+01
166,126,-1.6249e+01
166,127,-1.6142e+01
166,128,-1.6036e+01
166,129,-1.5931e+01
166,130,-1.5827e+01
166,131,-1.5724e+01
166,132,-1.5623e+01
166,133,-1.5523e+01
166,134,-1.5424e+01
166,135,-1.5327e+01
166,136,-1.5231e+01
166,137,-1.5136e+01
166,138,-1.5043e+01
166,139,-1.4951e+01
166,140,-1.4861e+01
166,141,-1.4772e+01
166,142,-1.4684e+01
166,143,-1.4598e+01
166,144,-1.4514e+01
166,145,-1.4431e+01
166,146,-1.4349e+01
166,147,-1.4270e+01
166,148,-1.4191e+01
166,149,-1.4115e+01
166,150,-1.4040e+01
166,151,-1.3967e+01
166,152,-1.3895e+01
166,153,-1.3826e+01
166,154,-1.3758e+01
166,155,-1.3692e+01
166,156,-1.3629e+01
166,157,-1.3567e+01
166,158,-1.3507e+01
166,159,-1.3449e+01
166,160,-1.3394e+01
166,161,-1.3341e+01
166,162,-1.3290e+01
166,163,-1.3241e+01
166,164,-1.3195e+01
166,165,-1.3151e+01
166,166,-1.3110e+01
166,167,-1.3071e+01
166,168,-1.3035e+01
166,169,-1.3002e+01
166,170,-1.2971e+01
166,171,-1.2943e+01
166,172,-1.2918e+01
166,173,-1.2896e+01
166,174,-1.2877e+01
166,175,-1.2861e+01
166,176,-1.2848e+01
166,177,-1.2837e+01
166,178,-1.2830e+01
166,179,-1.2826e+01
167,0,-1.2676e+01
167,1,-1.2678e+01
167,2,-1.2684e+01
167,3,-1.2692e+01
167,4,-1.2703e+01
167,5,-1.2718e+01
167,6,-1.2736e+01
167,7,-1.2757e+01
167,8,-1.2781e+01
167,9,-1.2808e+01
167,10,-1.2839e+01
167,11,-1.2872e+01
167,12,-1.2908e+01
167,13,-1.2948e+01
167,14,-1.2991e+01
167,15,-1.3036e+01
167,16,-1.3084e+01
167,17,-1.3136e+01
167,18,-1.3190e+01
167,19,-1.3247e+01
167,20,-1.3307e+01
167,21,-1.3369e+01
167,22,-1.3435e+01
167,23,-1.3503e+01
167,24,-1.3573e+01
167,25,-1.3646e+01
167,26,-1.3721e+01
167,27,-1.3799e+01
167,28,-1.3879e+01
167,29,-1.3962e+01
167,30,-1.4046e+01
167,31,-1.4133e+01
167,32,-1.4222e+01
167,33,-1.4314e+01
167,34,-1.4407e+01
167,35,-1.4502e+01
167,36,-1.4599e+01
167,37,-1.4697e+01
167,38,-1.4798e+01
167,39,-1.4900e+01
167,40,-1.5004e+01
167,41,-1.5110e+01
167,42,-1.5217e+01
167,43,-1.5325e+01
167,44,-1.5435e+01
167,45,-1.5546e+01
167,46,-1.5659e+01
167,47,-1.5773e+01
167,48,-1.5888e+01
167,49,-1.6004e+01
167,50,-1.6121e+01
167,51,-1.6239e+01
167,52,-1.6357e+01
167,53,-1.6477e+01
167,54,-1.6598e+01
167,55,-1.6719e+01
167,56,-1.6841e+01
167,57,-1.6963e+01
167,58,-1.7086e+01
167,59,-1.7209e+01
167,60,-1.7333e+01
167,61,-1.7456e+01
167,62,-1.7580e+01
167,63,-1.7704e+01
167,64,-1.7828e+01
167,65,-1.7952e+01
167,66,-1.8076e+01
167,67,-1.8200e+01
167,68,-1.8323e+01
167,69,-1.8446e+01
167,70,-1.8569e+01
167,71,-1.8691e+01
167,72,-1.8812e+01
167,73,-1.8933e+01
167,74,-1.9053e+01
167,75,-1.9172e+01
167,76,-1.9290e+01
167,77,-1.9408e+01
167,78,-1.9524e+01
167,79,-1.9639e+01
167,80,-1.9754e+01
167,81,-1.9867e+01
167,82,-1.9979e+01
167,83,-2.0090e+01
167,84,-2.0200e+01
167,85,-2.0815e+01
167,86,-2.0711e+01
167,87,-2.0606e+01
167,88,-2.0500e+01
167,89,-2.0392e+01
167,90,-2.0284e+01
167,91,-2.0174e+01
167,92,-2.0062e+01
167,93,-1.9950e+01
167,94,-1.9837e+01
167,95,-1.9723e+01
167,96,-1.9608e+01
167,97,-1.9492e+01
167,98,-1.9375e+01
167,99,-1.9258e+01
167,100,-1.9140e+01
167,101,-1.9021e+01
167,102,-1.8902e+01
167,103,-1.8782e+01
167,104,-1.8663e+01
167,105,-1.8543e+01
167,106,-1.8423e+01
167,107,-1.8302e+01
167,108,-1.8182e+01
167,109,-1.8062e+01
167,110,-1.7942e+01
167,111,-1.7822e+01
167,112,-1.7703e+01
167,113,-1.7584e+01
167,114,-1.7465e+01
167,115,-1.7347e+01
167,116,-1.7230e+01
167,117,-1.7113e+01
167,118,-1.6997e+01
167,119,-1.6882e+01
167,120,-1.6767e+01
167,121,-1.6654e+01
167,122,-1.6541e+01
167,123,-1.6429e+01
167,124,-1.6319e+01
167,125,-1.6209e+01
167,126,-1.6101e+01
167,127,-1.5993e+01
167,128,-1.5887e+01
167,129,-1.5782e+01
167,130,-1.5678e+01
167,131,-1.5576e+01
167,132,-1.5474e+01
167,133,-1.5374e+01
167,134,-1.5276e+01
167,135,-1.5178e+01
167,136,-1.5082e+01
167,137,-1.4988e+01
167,138,-1.4894e+01
167,139,-1.4803e+01
167,140,-1.4712e+01
167,141,-1.4623e+01
167,142,-1.4536e+01
167,143,-1.4450e+01
167,144,-1.4365e+01
167,145,-1.4282e+01
167,146,-1.4201e+01
167,147,-1.4121e+01
167,148,-1.4043e+01
167,149,-1.3966e+01
167,150,-1.3891e+01
167,151,-1.3818e+01
167,152,-1.3747e+01
167,153,-1.3677e+01
167,154,-1.3610e+01
167,155,-1.3544e+01
167,156,-1.3480e+01
167,157,-1.3418e+01
167,158,-1.3358e+01
167,159,-1.3301e+01
167,160,-1.3245e+01
167,161,-1.3192e+01
167,162,-1.3141e+01
167,163,-1.3092e+01
167,164,-1.3046e+01
167,165,-1.3003e+01
167,166,-1.2961e+01
167,167,-1.2923e+01
167,168,-1.2887e+01
167,169,-1.2853e+01
167,170,-1.2823e+01
167,171,-1.2795e+01
167,172,-1.2770e+01
167,173,-1.2748e+01
167,174,-1.2728e+01
167,175,-1.2712e+01
167,176,-1.2699e+01
167,177,-1.2689e+01
167,178,-1.2681e+01
167,179,-1.2677e+01
168,0,-1.2540e+01
168,1,-1.2542e+01
168,2,-1.2547e+01
168,3,-1.2555e+01
168,4,-1.2567e+01
168,5,-1.2581e+01
168,6,-1.2599e+01
168,7,-1.2620e+01
168,8,-1.2644e+01
168,9,-1.2672e+01
168,10,-1.2702e+01
168,11,-1.2735e+01
168,12,-1.2772e+01
168,13,-1.2811e+01
168,14,-1.2854e+01
168,15,-1.2899e+01
168,16,-1.2948e+01
168,17,-1.2999e+01
168,18,-1.3053e+01
168,19,-1.3110e+01
168,20,-1.3170e+01
168,21,-1.3233e+01
168,22,-1.3298e+01
168,23,-1.3366e+01
168,24,-1.3436e+01
168,25,-1.3509e+01
168,26,-1.3585e+01
168,27,-1.3662e+01
168,28,-1.3743e+01
168,29,-1.3825e+01
168,30,-1.3910e+01
168,31,-1.3997e+01
168,32,-1.4086e+01
168,33,-1.4177e+01
168,34,-1.4270e+01
168,35,-1.4365e+01
168,36,-1.4462e+01
168,37,-1.4561e+01
168,38,-1.4661e+01
168,39,-1.4764e+01
168,40,-1.4867e+01
168,41,-1.4973e+01
168,42,-1.5080e+01
168,43,-1.5188e+01
168,44,-1.5298e+01
168,45,-1.5410e+01
168,46,-1.5522e+01
168,47,-1.5636e+01
168,48,-1.5751e+01
168,49,-1.5867e+01
168,50,-1.5984e+01
168,51,-1.6102e+01
168,52,-1.6221e+01
168,53,-1.6341e+01
168,54,-1.6461e+01
168,55,-1.6582e+01
168,56,-1.6704e+01
168,57,-1.6826e+01
168,58,-1.6949e+01
168,59,-1.7072e+01
168,60,-1.7196e+01
168,61,-1.7320e+01
168,62,-1.7444e+01
168,63,-1.7568e+01
168,64,-1.7692e+01
168,65,-1.7816e+01
168,66,-1.7939e+01
168,67,-1.8063e+01
168,68,-1.8186e+01
168,69,-1.8309e+01
168,70,-1.8432e+01
168,71,-1.8554e+01
168,72,-1.8675e+01
168,73,-1.8796e+01
168,74,-1.8916e+01
168,75,-1.9035e+01
168,76,-1.9153e+01
168,77,-1.9271e+01
168,78,-1.9387e+01
168,79,-1.9503e+01
168,80,-1.9617e+01
168,81,-1.9730e+01
168,82,-1.9842e+01
168,83,-1.9953e+01
168,84,-2.0063e+01
168,85,-2.0678e+01
168,86,-2.0574e+01
168,87,-2.0469e+01
168,88,-2.0363e+01
168,89,-2.0256e+01
168,90,-2.0147e+01
168,91,-2.0037e+01
168,92,-1.9926e+01
168,93,-1.9814e+01
168,94,-1.9700e+01
168,95,-1.9586e+01
168,96,-1.9471e+01
168,97,-1.9355e+01
168,98,-1.9238e+01
168,99,-1.9121e+01
168,100,-1.9003e+01
168,101,-1.8884e+01
168,102,-1.8765e+01
168,103,-1.8646e+01
168,104,-1.8526e+01
168,105,-1.8406e+01
168,106,-1.8286e+01
168,107,-1.8166e+01
168,108,-1.8045e+01
168,109,-1.7925e+01
168,110,-1.7805e+01
168,111,-1.7686e+01
168,112,-1.7566e+01
168,113,-1.7447e+01
168,114,-1.7329e+01
168,115,-1.7211e+01
168,116,-1.7093e+01
168,117,-1.6976e+01
168,118,-1.6860e+01
168,119,-1.6745e+01
168,120,-1.6631e+01
168,121,-1.6517e+01
168,122,-1.6404e+01
168,123,-1.6293e+01
168,124,-1.6182e+01
168,125,-1.6073e+01
168,126,-1.5964e+01
168,127,-1.5857e+01
168,128,-1.5750e+01
168,129,-1.5645e+01
168,130,-1.5542e+01
168,131,-1.5439e+01
168,132,-1.5338e+01
168,133,-1.5238e+01
168,134,-1.5139e+01
168,135,-1.5042e+01
168,136,-1.4946e+01
168,137,-1.4851e+01
168,138,-1.4758e+01
168,139,-1.4666e+01
168,140,-1.4575e+01
168,141,-1.4486e+01
168,142,-1.4399e+01
168,143,-1.4313e+01
168,144,-1.4228e+01
168,145,-1.4145e+01
168,146,-1.4064e+01
168,147,-1.3984e+01
168,148,-1.3906e+01
168,149,-1.3829e+01
168,150,-1.3755e+01
168,151,-1.3681e+01
168,152,-1.3610e+01
168,153,-1.3540e+01
168,154,-1.3473e+01
168,155,-1.3407e+01
168,156,-1.3343e+01
168,157,-1.3281e+01
168,158,-1.3222e+01
168,159,-1.3164e+01
168,160,-1.3109e+01
168,161,-1.3055e+01
168,162,-1.3004e+01
168,163,-1.2956e+01
168,164,-1.2910e+01
168,165,-1.2866e+01
168,166,-1.2825e+01
168,167,-1.2786e+01
168,168,-1.2750e+01
168,169,-1.2717e+01
168,170,-1.2686e+01
168,171,-1.2658e+01
168,172,-1.2633e+01
168,173,-1.2611e+01
168,174,-1.2592e+01
168,175,-1.2575e+01
168,176,-1.2562e+01
168,177,-1.2552e+01
168,178,-1.2545e+01
168,179,-1.2541e+01
169,0,-1.2415e+01
169,1,-1.2417e+01
169,2,-1.2422e+01
169,3,-1.2431e+01
169,4,-1.2442e+01
169,5,-1.2457e+01
169,6,-1.2475e+01
169,7,-1.2496e+01
169,8,-1.2520e+01
169,9,-1.2547e+01
169,10,-1.2577e+01
169,11,-1.2611e+01
169,12,-1.2647e+01
169,13,-1.2687e+01
169,14,-1.2729e+01
169,15,-1.2775e+01
169,16,-1.2823e+01
169,17,-1.2875e+01
169,18,-1.2929e+01
169,19,-1.2986e+01
169,20,-1.3046e+01
169,21,-1.3108e+01
169,22,-1.3173e+01
169,23,-1.3241e+01
169,24,-1.3312e+01
169,25,-1.3385e+01
169,26,-1.3460e+01
169,27,-1.3538e+01
169,28,-1.3618e+01
169,29,-1.3700e+01
169,30,-1.3785e+01
169,31,-1.3872e+01
169,32,-1.3961e+01
169,33,-1.4052e+01
169,34,-1.4145e+01
169,35,-1.4240e+01
169,36,-1.4337e+01
169,37,-1.4436e+01
169,38,-1.4537e+01
169,39,-1.4639e+01
169,40,-1.4743e+01
169,41,-1.4848e+01
169,42,-1.4955e+01
169,43,-1.5064e+01
169,44,-1.5174e+01
169,45,-1.5285e+01
169,46,-1.5398e+01
169,47,-1.5511e+01
169,48,-1.5626e+01
169,49,-1.5742e+01
169,50,-1.5859e+01
169,51,-1.5977e+01
169,52,-1.6096e+01
169,53,-1.6216e+01
169,54,-1.6336e+01
169,55,-1.6458e+01
169,56,-1.6579e+01
169,57,-1.6702e+01
169,58,-1.6825e+01
169,59,-1.6948e+01
169,60,-1.7071e+01
169,61,-1.7195e+01
169,62,-1.7319e+01
169,63,-1.7443e+01
169,64,-1.7567e+01
169,65,-1.7691e+01
169,66,-1.7815e+01
169,67,-1.7938e+01
169,68,-1.8062e+01
169,69,-1.8185e+01
169,70,-1.8307e+01
169,71,-1.8429e+01
169,72,-1.8551e+01
169,73,-1.8671e+01
169,74,-1.8791e+01
169,75,-1.8910e+01
169,76,-1.9029e+01
169,77,-1.9146e+01
169,78,-1.9263e+01
169,79,-1.9378e+01
169,80,-1.9492e+01
169,81,-1.9606e+01
169,82,-1.9718e+01
169,83,-1.9829e+01
169,84,-1.9939e+01
169,85,-2.0554e+01
169,86,-2.0450e+01
169,87,-2.0345e+01
169,88,-2.0239e+01
169,89,-2.0131e+01
169,90,-2.0022e+01
169,91,-1.9912e+01
169,92,-1.9801e+01
169,93,-1.9689e+01
169,94,-1.9576e+01
169,95,-1.9461e+01
169,96,-1.9346e+01
169,97,-1.9230e+01
169,98,-1.9114e+01
169,99,-1.8996e+01
169,100,-1.8878e+01
169,101,-1.8760e+01
169,102,-1.8641e+01
169,103,-1.8521e+01
169,104,-1.8401e+01
169,105,-1.8281e+01
169,106,-1.8161e+01
169,107,-1.8041e+01
169,108,-1.7921e+01
169,109,-1.7801e+01
169,110,-1.7681e+01
169,111,-1.7561e+01
169,112,-1.7442e+01
169,113,-1.7323e+01
169,114,-1.7204e+01
169,115,-1.7086e+01
169,116,-1.6969e+01
169,117,-1.6852e+01
169,118,-1.6736e+01
169,119,-1.6621e+01
169,120,-1.6506e+01
169,121,-1.6393e+01
169,122,-1.6280e+01
169,123,-1.6168e+01
169,124,-1.6058e+01
169,125,-1.5948e+01
169,126,-1.5839e+01
169,127,-1.5732e+01
169,128,-1.5626e+01
169,129,-1.5521e+01
169,130,-1.5417e+01
169,131,-1.5314e+01
169,132,-1.5213e+01
169,133,-1.5113e+01
169,134,-1.5014e+01
169,135,-1.4917e+01
169,136,-1.4821e+01
169,137,-1.4726e+01
169,138,-1.4633e+01
169,139,-1.4541e+01
169,140,-1.4451e+01
169,141,-1.4362e+01
169,142,-1.4274e+01
169,143,-1.4188e+01
169,144,-1.4104e+01
169,145,-1.4021e+01
169,146,-1.3939e+01
169,147,-1.3860e+01
169,148,-1.3781e+01
169,149,-1.3705e+01
169,150,-1.3630e+01
169,151,-1.3557e+01
169,152,-1.3485e+01
169,153,-1.3416e+01
169,154,-1.3348e+01
169,155,-1.3282e+01
169,156,-1.3219e+01
169,157,-1.3157e+01
169,158,-1.3097e+01
169,159,-1.3039e+01
169,160,-1.2984e+01
169,161,-1.2931e+01
169,162,-1.2880e+01
169,163,-1.2831e+01
169,164,-1.2785e+01
169,165,-1.2741e+01
169,166,-1.2700e+01
169,167,-1.2661e+01
169,168,-1.2625e+01
169,169,-1.2592e+01
169,170,-1.2561e+01
169,171,-1.2533e+01
169,172,-1.2508e+01
169,173,-1.2486e+01
169,174,-1.2467e+01
169,175,-1.2451e+01
169,176,-1.2438e+01
169,177,-1.2427e+01
169,178,-1.2420e+01
169,179,-1.2416e+01
170,0,-1.2302e+01
170,1,-1.2304e+01
170,2,-1.2309e+01
170,3,-1.2318e+01
170,4,-1.2329e+01
170,5,-1.2344e+01
170,6,-1.2362e+01
170,7,-1.2383e+01
170,8,-1.2407e+01
170,9,-1.2434e+01
170,10,-1.2464e+01
170,11,-1.2498e+01
170,12,-1.2534e+01
170,13,-1.2574e+01
170,14,-1.2616e+01
170,15,-1.2662e+01
170,16,-1.2710e+01
170,17,-1.2762e+01
170,18,-1.2816e+01
170,19,-1.2873e+01
170,20,-1.2933e+01
170,21,-1.2995e+01
170,22,-1.3061e+01
170,23,-1.3128e+01
170,24,-1.3199e+01
170,25,-1.3272e+01
170,26,-1.3347e+01
170,27,-1.3425e+01
170,28,-1.3505e+01
170,29,-1.3588e+01
170,30,-1.3672e+01
170,31,-1.3759e+01
170,32,-1.3848e+01
170,33,-1.3939e+01
170,34,-1.4033e+01
170,35,-1.4128e+01
170,36,-1.4225e+01
170,37,-1.4323e+01
170,38,-1.4424e+01
170,39,-1.4526e+01
170,40,-1.4630e+01
170,41,-1.4736e+01
170,42,-1.4843e+01
170,43,-1.4951e+01
170,44,-1.5061e+01
170,45,-1.5172e+01
170,46,-1.5285e+01
170,47,-1.5399e+01
170,48,-1.5513e+01
170,49,-1.5629e+01
170,50,-1.5747e+01
170,51,-1.5865e+01
170,52,-1.5983e+01
170,53,-1.6103e+01
170,54,-1.6224e+01
170,55,-1.6345e+01
170,56,-1.6467e+01
170,57,-1.6589e+01
170,58,-1.6712e+01
170,59,-1.6835e+01
170,60,-1.6958e+01
170,61,-1.7082e+01
170,62,-1.7206e+01
170,63,-1.7330e+01
170,64,-1.7454e+01
170,65,-1.7578e+01
170,66,-1.7702e+01
170,67,-1.7826e+01
170,68,-1.7949e+01
170,69,-1.8072e+01
170,70,-1.8194e+01
170,71,-1.8316e+01
170,72,-1.8438e+01
170,73,-1.8559e+01
170,74,-1.8679e+01
170,75,-1.8798e+01
170,76,-1.8916e+01
170,77,-1.9033e+01
170,78,-1.9150e+01
170,79,-1.9265e+01
170,80,-1.9380e+01
170,81,-1.9493e+01
170,82,-1.9605e+01
170,83,-1.9716e+01
170,84,-1.9826e+01
170,85,-2.0441e+01
170,86,-2.0337e+01
170,87,-2.0232e+01
170,88,-2.0126e+01
170,89,-2.0018e+01
170,90,-1.9909e+01
170,91,-1.9799e+01
170,92,-1.9688e+01
170,93,-1.9576e+01
170,94,-1.9463e+01
170,95,-1.9349e+01
170,96,-1.9234e+01
170,97,-1.9118e+01
170,98,-1.9001e+01
170,99,-1.8883e+01
170,100,-1.8765e+01
170,101,-1.8647e+01
170,102,-1.8528e+01
170,103,-1.8408e+01
170,104,-1.8289e+01
170,105,-1.8169e+01
170,106,-1.8048e+01
170,107,-1.7928e+01
170,108,-1.7808e+01
170,109,-1.7688e+01
170,110,-1.7568e+01
170,111,-1.7448e+01
170,112,-1.7329e+01
170,113,-1.7210e+01
170,114,-1.7091e+01
170,115,-1.6973e+01
170,116,-1.6856e+01
170,117,-1.6739e+01
170,118,-1.6623e+01
170,119,-1.6508e+01
170,120,-1.6393e+01
170,121,-1.6280e+01
170,122,-1.6167e+01
170,123,-1.6055e+01
170,124,-1.5945e+01
170,125,-1.5835e+01
170,126,-1.5727e+01
170,127,-1.5619e+01
170,128,-1.5513e+01
170,129,-1.5408e+01
170,130,-1.5304e+01
170,131,-1.5202e+01
170,132,-1.5100e+01
170,133,-1.5000e+01
170,134,-1.4902e+01
170,135,-1.4804e+01
170,136,-1.4708e+01
170,137,-1.4614e+01
170,138,-1.4520e+01
170,139,-1.4428e+01
170,140,-1.4338e+01
170,141,-1.4249e+01
170,142,-1.4162e+01
